ip4	ip6
190.177.90.82	2a01:4f9:2a:201b::2
190.177.90.82	2a01:4f8:150:630d::2
190.177.90.82	2a01:e35:243f:70b0:1e1b:dff:fe0b:236d
190.177.90.82	2607:5300:60:1964::1
190.177.90.82	2a01:4f8:c2c:a0d::1
190.177.90.82	2a01:4f8:190:91c4::2
134.209.241.36	2001:b07:5d29:99a5:194b:3874:d65e:a90d
134.209.241.36	2a02:7b40:50d1:e6a0::1
71.105.44.45	2a01:e34:ee85:be40:7808:50fe:5131:f525
71.105.44.45	2001:470:1f0b:407:a8d8:4848:1ba3:c3dd
71.105.44.45	2605:a000:1327:c14:7dd2:bd3f:e8c1:80d5
71.105.44.45	2001:470:8ba4:102:ffff::4a29
81.151.114.101	2a01:4f8:160:5263::ba1d:e39f
81.151.114.101	2607:9280:b:73b:250:56ff:fe21:bf32
81.151.114.101	2a01:4f8:160:6092:d7bd:a39:3e52:b65d
81.151.114.101	2a03:b0c0:2:f0::f8:e001
81.151.114.101	2a00:23c4:8b93:3d01:5c7f:9c5c:dc56:7cbe
81.151.114.101	2a01:4f9:4a:2f9b::2
81.151.114.101	2001:19f0:5:35ed:5400:2ff:fe98:a318
81.151.114.101	2001:470:28:2f6:f3cb:27c5:df6b:8ca9
81.151.114.101	2a01:4f8:162:24a6::2
81.151.114.101	2a01:4f9:4b:4605::2
81.151.114.101	2001:41d0:8:d28a::1
81.151.114.101	2a01:4f8:120:838c::2
81.151.114.101	2a01:e0a:843:f350:1853:e8d6:1e82:62e8
5.150.239.205	2a01:4f9:4b:16ef::2
5.150.239.205	2607:9280:b:73b:250:56ff:fe21:bf32
5.150.239.205	2001:985:55a0:1::2
5.150.239.205	2a0d:1000:0:5:225:90ff:fe7f:6e20
5.150.239.205	2a01:4f8:222:2216::2
5.150.239.205	2a01:4f9:4b:5511::2
5.150.239.205	2001:bc8:2758:ff00::1
5.150.239.205	2001:b07:646a:a9e6:337f:2edc:5839:a957
5.150.239.205	2a05:f480:1800:697:5400:2ff:feb6:c36d
5.150.239.205	2001:470:1f0a:15bc::2
5.150.239.205	2a01:4f8:162:24a6::2
5.150.239.205	2001:41d0:303:5ee6::
5.150.239.205	2001:985:79af:20::35
5.150.239.205	2a01:e0a:366:36c0:a460:dbff:fe63:f286
5.150.239.205	2a01:4f8:190:318e::2
5.150.239.205	2a01:4f9:4b:4605::2
5.150.239.205	2003:db:ef01:ff00::f00d:babe
5.150.239.205	2a01:4f8:120:838c::2
5.150.239.205	2a10:3781:84b:1:b123:6306:943a:f09b
5.150.239.205	2401:d002:4402:0:8f28:591a:6ea0:c683
5.150.239.205	2a01:4f8:160:5167::2
34.201.120.185	2a00:7c80:0:4e::2
34.201.120.185	2a03:c980:db:47::
34.201.120.185	2a02:120b:2c0d:50c0:741a:e1e5:b9bd:9ea5
34.201.120.185	2a07:5741:0:da0::1
34.201.120.185	2a01:4f9:c010:9a7a::1
34.201.120.185	2a01:4f8:151:10b7::2
34.201.120.185	2a01:4f8:c0c:7985::1
34.201.120.185	2001:470:28:3d5::164
34.201.120.185	2001:678:cc8::1:10:88
34.201.120.185	2a01:4f8:a0:727d::2
147.229.13.210	2001:67c:1220:80c::93e5:dd2
159.69.95.70	2a01:4f9:c010:29c4::1
159.69.95.70	2001:550:3d05:156::100
159.69.95.70	2a01:4f8:c2c:7349::1
159.69.95.70	2a01:4f8:c2c:72fb::1
159.69.95.70	2a01:4f9:2a:2e46::2
159.69.95.70	2a01:4f8:c010:2f06::1
159.69.95.70	2a01:4f8:1c17:6665::1
159.69.95.70	2a01:4f9:2a:66b::2
195.201.235.128	2a01:4f8:1c17:7ce6::1
195.201.235.128	2a01:4f8:c2c:1a2c::1
195.201.235.128	2a01:4f8:c2c:7366::1
195.201.235.128	2a01:4f8:c2c:750b::1
195.201.235.128	2a01:4f8:c2c:d104::1
195.201.235.128	2a01:4f8:c2c:7523::1
195.201.235.128	2a01:4f8:c2c:1b21::1
195.201.235.128	2a01:4f8:c2c:6d21::1
195.201.235.128	2a01:4f8:c0c:bd7::2
195.201.235.128	2a01:4f8:1c17:70f4::1
195.201.235.128	2a01:4f8:c010:1508::1
195.201.235.128	2a01:4f8:c2c:17b7::1
195.201.235.128	2a01:4f8:10b:3699::2
195.201.235.128	2a01:4f8:c2c:6533::1
195.201.235.128	2a01:4f8:c010:21a8::1
195.201.235.128	2a01:4f8:c010:2624::1
195.201.235.128	2a01:4f8:c010:2f14::1
195.201.235.128	2a01:4f9:c010:5980::1
195.201.235.128	2a01:4f8:1c17:77b6::1
195.201.235.128	2a01:4f8:c2c:6007::1
195.201.235.128	2a01:4f8:c2c:72cb::1
195.201.235.128	2a01:4f8:c2c:646c::1
195.201.235.128	2a01:4f8:c010:2f1b::1
195.201.235.128	2a01:4f8:c010:e74::1
195.201.235.128	2a01:4f8:c010:2472::1
195.201.235.128	2a01:4f8:c2c:751f::1
195.201.235.128	2a01:4f9:c010:38a9::1
195.201.235.128	2a01:4f8:c2c:722d::1
18.190.125.175	2a01:4f8:1c1c:f0b::1
18.190.125.175	2a01:4f8:231:4a16::2
18.190.125.175	2a01:4f9:4b:10d5::2
18.190.125.175	2a01:4f8:141:47::2
18.190.125.175	2a00:13a0:3015:1:85:14:79:26
18.190.125.175	2a01:430:17:1::ffff:1153
18.190.125.175	2a01:e0a:16f:91e0:a6ba:dbff:fec5:1e9b
18.190.125.175	2400:8907::f03c:92ff:feb4:da24
