ip	num_assoc	res_definite	res_most_definite	res_btc_definite	res_probable	res_improbable	res_starke	res_scheitle	res_keyscan
2001:bb8:4008:20:648c:5eff:fe74:ce4	20408	NEGATIVE	NEGATIVE	NEGATIVE	INDECISIVE	NEGATIVE	CONFLICT	POSITIVE	NEGATIVE
2408:820c:2710:2aff:216:3eff:fe7a:5ae0	20408	NEGATIVE	NEGATIVE	NEGATIVE	INDECISIVE	INDECISIVE	NEGATIVE	ERROR	INDECISIVE
2a10:3781:854:0:20c:29ff:fed2:868c	20408	NEGATIVE	NEGATIVE	NEGATIVE	INDECISIVE	NEGATIVE	NEGATIVE	ERROR	INDECISIVE
2001:41d0:2:bbb5::	20408	CONFLICT	CONFLICT	NEGATIVE	INDECISIVE	NEGATIVE	NEGATIVE	ERROR	CONFLICT
2001:41d0:c:ad2::	20408	CONFLICT	CONFLICT	NEGATIVE	INDECISIVE	NEGATIVE	NEGATIVE	ERROR	CONFLICT
2600:1f1e:2fe:3600:bd46:e0d8:4fbd:861d	20408	NEGATIVE	NEGATIVE	NEGATIVE	INDECISIVE	NEGATIVE	CONFLICT	ERROR	INDECISIVE
2806:2f0:51c1:a46a:4765:8eaa:65ed:8071	20408	NEGATIVE	NEGATIVE	NEGATIVE	INDECISIVE	NEGATIVE	NEGATIVE	ERROR	INDECISIVE
2409:10:ab40:600:f5b5:8aaf:e67d:52bf	20408	NEGATIVE	NEGATIVE	NEGATIVE	INDECISIVE	NEGATIVE	NEGATIVE	ERROR	INDECISIVE
2001:470:d951:2::4	20408	NEGATIVE	NEGATIVE	NEGATIVE	POSITIVE	NEGATIVE	NEGATIVE	ERROR	INDECISIVE
2002:b99b:60cb::b99b:60cb	20408	NEGATIVE	NEGATIVE	NEGATIVE	INDECISIVE	NEGATIVE	CONFLICT	POSITIVE	INDECISIVE
2409:10:ca20:1df0:224:e8ff:fe1f:60d9	20408	NEGATIVE	NEGATIVE	NEGATIVE	INDECISIVE	NEGATIVE	CONFLICT	ERROR	INDECISIVE
2001:470:b327:0:ffff:ffff:ffff:ffff	20408	NEGATIVE	NEGATIVE	NEGATIVE	INDECISIVE	NEGATIVE	NEGATIVE	ERROR	INDECISIVE
2a01:4f8:200:10ac::2	20408	CONFLICT	CONFLICT	NEGATIVE	INDECISIVE	NEGATIVE	NEGATIVE	ERROR	CONFLICT
2a03:4000:47:f1::1	20408	CONFLICT	CONFLICT	NEGATIVE	POSITIVE	NEGATIVE	CONFLICT	ERROR	CONFLICT
2001:41d0:a:6a27::1	20408	CONFLICT	CONFLICT	NEGATIVE	INDECISIVE	INDECISIVE	CONFLICT	ERROR	CONFLICT
2600:1700:6b0:d200::ff	20408	CONFLICT	CONFLICT	NEGATIVE	INDECISIVE	NEGATIVE	CONFLICT	ERROR	CONFLICT
2a05:f480:1800:697:5400:2ff:feb6:c36d	20408	CONFLICT	CONFLICT	NEGATIVE	INDECISIVE	NEGATIVE	CONFLICT	ERROR	CONFLICT
2a01:4f9:2a:21d4::2	20408	CONFLICT	CONFLICT	NEGATIVE	INDECISIVE	NEGATIVE	CONFLICT	POSITIVE	CONFLICT
2a0b:dbc1:2:8194:62:6974:636f:696e	20408	NEGATIVE	NEGATIVE	NEGATIVE	INDECISIVE	NEGATIVE	NEGATIVE	ERROR	INDECISIVE
2a01:4f8:141:47::2	20408	CONFLICT	CONFLICT	NEGATIVE	INDECISIVE	NEGATIVE	CONFLICT	ERROR	CONFLICT
2605:2700:0:12:1000::3773	20408	NEGATIVE	NEGATIVE	NEGATIVE	INDECISIVE	NEGATIVE	NEGATIVE	ERROR	NEGATIVE
2600:1f11:b5e:2a01:d457:f120:b4a3:d222	20408	NEGATIVE	NEGATIVE	NEGATIVE	INDECISIVE	NEGATIVE	CONFLICT	ERROR	INDECISIVE
2002:b951:60c9::b951:60c9	20408	NEGATIVE	NEGATIVE	NEGATIVE	INDECISIVE	INDECISIVE	CONFLICT	POSITIVE	INDECISIVE
2a01:4f8:d1:7226::9367	20408	CONFLICT	CONFLICT	NEGATIVE	INDECISIVE	NEGATIVE	CONFLICT	POSITIVE	CONFLICT
2001:b07:6441:3ac6:c81:3644:560:64aa	20408	NEGATIVE	NEGATIVE	NEGATIVE	INDECISIVE	NEGATIVE	NEGATIVE	ERROR	NEGATIVE
2a02:c207:3001:8587::1	20408	NEGATIVE	NEGATIVE	NEGATIVE	INDECISIVE	NEGATIVE	CONFLICT	POSITIVE	NEGATIVE
2001:bc8:1200:5:208:a2ff:fe0c:5fd6	20408	NEGATIVE	NEGATIVE	NEGATIVE	INDECISIVE	INDECISIVE	NEGATIVE	ERROR	INDECISIVE
2a01:238:4234:2700:4645:e374:b8e4:96dd	20408	CONFLICT	CONFLICT	NEGATIVE	INDECISIVE	NEGATIVE	CONFLICT	POSITIVE	CONFLICT
2a02:7b40:4f62:1ffd::1	20408	CONFLICT	CONFLICT	NEGATIVE	POSITIVE	NEGATIVE	NEGATIVE	ERROR	CONFLICT
2a01:4f8:171:14c4::2	20408	NEGATIVE	NEGATIVE	NEGATIVE	INDECISIVE	NEGATIVE	CONFLICT	ERROR	NEGATIVE
2001:41d0:203:67a5::	20408	NEGATIVE	NEGATIVE	NEGATIVE	INDECISIVE	NEGATIVE	NEGATIVE	ERROR	INDECISIVE
2406:da1e:a4e:8a03:6a17:f5a0:4037:5d08	20408	NEGATIVE	NEGATIVE	NEGATIVE	INDECISIVE	NEGATIVE	NEGATIVE	ERROR	INDECISIVE
2607:5300:60:cff1::	2352	CONFLICT	CONFLICT	NEGATIVE	INDECISIVE	NEGATIVE	CONFLICT	POSITIVE	CONFLICT
2002:88f3:2a9c::88f3:2a9c	2352	NEGATIVE	NEGATIVE	NEGATIVE	INDECISIVE	NEGATIVE	CONFLICT	POSITIVE	INDECISIVE
2a01:4f8:200:24bb::2	2352	CONFLICT	CONFLICT	NEGATIVE	INDECISIVE	INDECISIVE	CONFLICT	POSITIVE	CONFLICT
2a07:5741:0:4e4::1	2352	NEGATIVE	NEGATIVE	NEGATIVE	INDECISIVE	NEGATIVE	NEGATIVE	INDECISIVE	NEGATIVE
2a01:4f8:140:708a::2	2352	NEGATIVE	NEGATIVE	NEGATIVE	INDECISIVE	NEGATIVE	NEGATIVE	INDECISIVE	NEGATIVE
2001:41d0:8:c697::1	2352	NEGATIVE	NEGATIVE	NEGATIVE	INDECISIVE	NEGATIVE	NEGATIVE	INDECISIVE	NEGATIVE
2001:41d0:2:d41c::1	2352	NEGATIVE	NEGATIVE	NEGATIVE	INDECISIVE	NEGATIVE	NEGATIVE	INDECISIVE	NEGATIVE
2a01:cb00:d3d:7700:227:eff:fe28:c565	2352	NEGATIVE	NEGATIVE	NEGATIVE	INDECISIVE	NEGATIVE	NEGATIVE	INDECISIVE	NEGATIVE
2a02:8389:1c0:9680:201:2eff:fe82:b3cc	2352	NEGATIVE	NEGATIVE	NEGATIVE	INDECISIVE	NEGATIVE	NEGATIVE	INDECISIVE	NEGATIVE
2002:5dbe:8c0e::5dbe:8c0e	2352	NEGATIVE	NEGATIVE	NEGATIVE	INDECISIVE	NEGATIVE	CONFLICT	POSITIVE	INDECISIVE
2a03:b0c0:2:f0::165:c001	2352	NEGATIVE	NEGATIVE	NEGATIVE	INDECISIVE	NEGATIVE	NEGATIVE	INDECISIVE	INDECISIVE
2a04:52c0:101:97f::dcbe	2352	CONFLICT	CONFLICT	NEGATIVE	INDECISIVE	NEGATIVE	NEGATIVE	INDECISIVE	CONFLICT
2a01:4f8:151:52cc::2	2352	NEGATIVE	NEGATIVE	NEGATIVE	INDECISIVE	NEGATIVE	NEGATIVE	INDECISIVE	INDECISIVE
2a01:4f9:2a:201b::2	2352	CONFLICT	CONFLICT	NEGATIVE	INDECISIVE	NEGATIVE	CONFLICT	POSITIVE	CONFLICT
2001:4ba0:fffa:5d::93	2352	CONFLICT	CONFLICT	NEGATIVE	POSITIVE	NEGATIVE	CONFLICT	INDECISIVE	CONFLICT
2a01:4f9:c010:5a67::1	2352	CONFLICT	CONFLICT	NEGATIVE	INDECISIVE	NEGATIVE	NEGATIVE	INDECISIVE	CONFLICT
2002:cb97:a67c::cb97:a67c	2352	NEGATIVE	NEGATIVE	NEGATIVE	INDECISIVE	INDECISIVE	CONFLICT	POSITIVE	INDECISIVE
2a01:4f8:191:5071::2	2352	CONFLICT	CONFLICT	NEGATIVE	INDECISIVE	NEGATIVE	CONFLICT	INDECISIVE	CONFLICT
2a01:4f8:13b:17e5::2	2352	CONFLICT	CONFLICT	NEGATIVE	INDECISIVE	INDECISIVE	NEGATIVE	INDECISIVE	CONFLICT
2a01:e35:243f:70b0:1e1b:dff:fe0b:236d	2352	CONFLICT	CONFLICT	NEGATIVE	INDECISIVE	NEGATIVE	CONFLICT	POSITIVE	CONFLICT
2a01:e0a:577:9270:3955:66c5:b161:7df1	2352	NEGATIVE	NEGATIVE	NEGATIVE	INDECISIVE	NEGATIVE	NEGATIVE	INDECISIVE	INDECISIVE
2a01:d0:bef2::12	2352	NEGATIVE	NEGATIVE	NEGATIVE	INDECISIVE	NEGATIVE	ERROR	INDECISIVE	INDECISIVE
2a02:2698:602a:3f4d:d09c:5b5c:50a4:49a9	2352	NEGATIVE	NEGATIVE	NEGATIVE	INDECISIVE	NEGATIVE	NEGATIVE	INDECISIVE	INDECISIVE
2a02:7b40:4f62:1e25::1	2352	CONFLICT	CONFLICT	NEGATIVE	POSITIVE	NEGATIVE	CONFLICT	POSITIVE	CONFLICT
2001:41d0:1:ffa8::1	2352	CONFLICT	CONFLICT	NEGATIVE	INDECISIVE	NEGATIVE	CONFLICT	POSITIVE	CONFLICT
2002:6dec:517c::6dec:517c	2352	NEGATIVE	NEGATIVE	NEGATIVE	INDECISIVE	NEGATIVE	CONFLICT	POSITIVE	INDECISIVE
2001:41d0:8:6d0e::1	2352	CONFLICT	CONFLICT	NEGATIVE	INDECISIVE	NEGATIVE	NEGATIVE	INDECISIVE	CONFLICT
2001:41d0:303:6826::	2352	NEGATIVE	NEGATIVE	NEGATIVE	INDECISIVE	INDECISIVE	NEGATIVE	INDECISIVE	INDECISIVE
2607:5300:60:476d::	2352	NEGATIVE	NEGATIVE	NEGATIVE	INDECISIVE	NEGATIVE	NEGATIVE	INDECISIVE	INDECISIVE
2401:3900:2:1::2	2352	CONFLICT	CONFLICT	NEGATIVE	INDECISIVE	INDECISIVE	NEGATIVE	INDECISIVE	CONFLICT
2a01:4f9:c010:4969::1	2352	NEGATIVE	NEGATIVE	NEGATIVE	INDECISIVE	NEGATIVE	NEGATIVE	INDECISIVE	INDECISIVE
2002:c003:b9d2::c003:b9d2	2352	NEGATIVE	NEGATIVE	NEGATIVE	INDECISIVE	NEGATIVE	POSITIVE	POSITIVE	INDECISIVE
2001:41d0:a:2496::1	2352	CONFLICT	CONFLICT	NEGATIVE	INDECISIVE	INDECISIVE	NEGATIVE	INDECISIVE	CONFLICT
2a02:2149:863d:1a00:210:5aff:fea2:e07a	2352	NEGATIVE	NEGATIVE	NEGATIVE	INDECISIVE	INDECISIVE	NEGATIVE	INDECISIVE	INDECISIVE
2001:1bc0:cc::a001	2352	CONFLICT	CONFLICT	NEGATIVE	INDECISIVE	NEGATIVE	CONFLICT	POSITIVE	CONFLICT
2607:5300:60:24d2::42:5443	2352	NEGATIVE	NEGATIVE	NEGATIVE	INDECISIVE	NEGATIVE	CONFLICT	POSITIVE	INDECISIVE
2a01:4f8:151:24d6::2	2352	CONFLICT	CONFLICT	NEGATIVE	INDECISIVE	INDECISIVE	CONFLICT	POSITIVE	CONFLICT
2605:e200:d202:300:20c:29ff:fef1:85ec	2352	NEGATIVE	NEGATIVE	NEGATIVE	INDECISIVE	NEGATIVE	CONFLICT	POSITIVE	NEGATIVE
2a01:4f8:171:351b::2	2352	CONFLICT	CONFLICT	NEGATIVE	INDECISIVE	INDECISIVE	NEGATIVE	INDECISIVE	CONFLICT
2a02:908:4f1:b0bc:5054:ff:feb7:ce4b	2352	NEGATIVE	NEGATIVE	NEGATIVE	INDECISIVE	NEGATIVE	NEGATIVE	INDECISIVE	INDECISIVE
2a01:e34:ec10:71c0:896:c19b:8ec:ae3d	2352	NEGATIVE	NEGATIVE	NEGATIVE	INDECISIVE	INDECISIVE	NEGATIVE	INDECISIVE	INDECISIVE
2a01:4f8:150:630d::2	2352	CONFLICT	CONFLICT	NEGATIVE	INDECISIVE	INDECISIVE	CONFLICT	POSITIVE	CONFLICT
2602:ffb6:4:2798:f816:3eff:fe2f:5441	2352	NEGATIVE	NEGATIVE	NEGATIVE	INDECISIVE	NEGATIVE	NEGATIVE	INDECISIVE	NEGATIVE
2002:175f:6692::175f:6692	2352	NEGATIVE	NEGATIVE	NEGATIVE	INDECISIVE	NEGATIVE	POSITIVE	POSITIVE	INDECISIVE
2001:41d0:604:3::	2352	CONFLICT	CONFLICT	NEGATIVE	INDECISIVE	NEGATIVE	NEGATIVE	INDECISIVE	CONFLICT
2a01:79c:cebc:61d4:6db9:4e94:f1cb:5250	2352	NEGATIVE	NEGATIVE	NEGATIVE	INDECISIVE	NEGATIVE	NEGATIVE	INDECISIVE	INDECISIVE
2607:5300:60:2827::	2352	NEGATIVE	NEGATIVE	NEGATIVE	INDECISIVE	NEGATIVE	CONFLICT	POSITIVE	NEGATIVE
2a03:4000:6:416c::43	2352	CONFLICT	CONFLICT	NEGATIVE	POSITIVE	NEGATIVE	NEGATIVE	INDECISIVE	CONFLICT
2607:f2c0:ec98:5:dea6:32ff:fe0a:9687	2352	NEGATIVE	NEGATIVE	NEGATIVE	INDECISIVE	INDECISIVE	NEGATIVE	INDECISIVE	NEGATIVE
2001:41d0:8:b7d0::1	2352	NEGATIVE	NEGATIVE	NEGATIVE	INDECISIVE	INDECISIVE	NEGATIVE	INDECISIVE	NEGATIVE
2607:5300:60:1964::1	2352	CONFLICT	CONFLICT	NEGATIVE	INDECISIVE	NEGATIVE	CONFLICT	POSITIVE	CONFLICT
2002:175e:bc32::175e:bc32	2352	NEGATIVE	NEGATIVE	NEGATIVE	INDECISIVE	NEGATIVE	POSITIVE	POSITIVE	INDECISIVE
2604:2dc0:100:42e::	2352	NEGATIVE	NEGATIVE	NEGATIVE	INDECISIVE	NEGATIVE	NEGATIVE	INDECISIVE	INDECISIVE
2604:a880:2:d0::4e:e001	2352	NEGATIVE	NEGATIVE	NEGATIVE	INDECISIVE	NEGATIVE	CONFLICT	POSITIVE	INDECISIVE
2c0f:fce8:0:400:b7c::1	2352	NEGATIVE	NEGATIVE	NEGATIVE	INDECISIVE	NEGATIVE	NEGATIVE	INDECISIVE	INDECISIVE
2a02:7b40:b0df:8bf3::1	2352	NEGATIVE	NEGATIVE	NEGATIVE	POSITIVE	NEGATIVE	CONFLICT	POSITIVE	INDECISIVE
2a01:e0a:2d1:c4e0:dcaf:42df:10b1:646d	2352	NEGATIVE	NEGATIVE	NEGATIVE	INDECISIVE	NEGATIVE	NEGATIVE	INDECISIVE	NEGATIVE
2001:41d0:2:2405::1	2352	NEGATIVE	NEGATIVE	NEGATIVE	INDECISIVE	NEGATIVE	NEGATIVE	INDECISIVE	INDECISIVE
2a01:4f8:190:91c4::2	2352	NEGATIVE	NEGATIVE	NEGATIVE	INDECISIVE	NEGATIVE	CONFLICT	INDECISIVE	NEGATIVE
2002:c003:1c72::c003:1c72	2352	NEGATIVE	NEGATIVE	NEGATIVE	INDECISIVE	INDECISIVE	POSITIVE	POSITIVE	INDECISIVE
2400:8904::f03c:92ff:feb3:8924	2424	CONFLICT	CONFLICT	NEGATIVE	INDECISIVE	NEGATIVE	NEGATIVE	INDECISIVE	CONFLICT
2600:3c02::f03c:92ff:feb3:89d2	2424	CONFLICT	CONFLICT	NEGATIVE	INDECISIVE	NEGATIVE	NEGATIVE	INDECISIVE	CONFLICT
2a02:1205:5051:ecf0:c5e:b228:4bce:91a0	2424	NEGATIVE	NEGATIVE	NEGATIVE	INDECISIVE	NEGATIVE	ERROR	INDECISIVE	INDECISIVE
2001:b07:6469:4fc0:2055:8de5:566d:1edf	2424	NEGATIVE	NEGATIVE	NEGATIVE	INDECISIVE	NEGATIVE	NEGATIVE	INDECISIVE	INDECISIVE
2a02:c207:3003:2518::1	2424	NEGATIVE	NEGATIVE	NEGATIVE	POSITIVE	NEGATIVE	CONFLICT	POSITIVE	INDECISIVE
2001:d08:db:a7b2:b9bc:c736:fd12:b3eb	2424	NEGATIVE	NEGATIVE	NEGATIVE	INDECISIVE	NEGATIVE	NEGATIVE	INDECISIVE	INDECISIVE
2a03:4000:24:569:c8c5:c4ff:fe37:7cb	2424	CONFLICT	CONFLICT	NEGATIVE	INDECISIVE	NEGATIVE	NEGATIVE	INDECISIVE	CONFLICT
2400:8902::f03c:92ff:fea7:e7c1	2424	CONFLICT	CONFLICT	NEGATIVE	INDECISIVE	NEGATIVE	NEGATIVE	INDECISIVE	CONFLICT
2a02:1205:c68d:ee20:86d:e90:5714:3478	2424	NEGATIVE	NEGATIVE	NEGATIVE	INDECISIVE	NEGATIVE	NEGATIVE	INDECISIVE	INDECISIVE
2a01:4f8:c0c:1aa5::1	4624	CONFLICT	CONFLICT	NEGATIVE	INDECISIVE	NEGATIVE	NEGATIVE	ERROR	CONFLICT
2001:b07:5d26:7fb3:ba14:b1c9:bb25:e5a9	4624	NEGATIVE	NEGATIVE	NEGATIVE	INDECISIVE	NEGATIVE	NEGATIVE	ERROR	NEGATIVE
2002:42f0:edb4::42f0:edb4	4624	NEGATIVE	NEGATIVE	NEGATIVE	INDECISIVE	INDECISIVE	CONFLICT	POSITIVE	INDECISIVE
2001:41d0:a:58d1::11d8:8515	4624	CONFLICT	CONFLICT	NEGATIVE	INDECISIVE	NEGATIVE	NEGATIVE	ERROR	CONFLICT
2620:11c:5001:2199:d267:e5ff:fee9:e673	4624	NEGATIVE	NEGATIVE	NEGATIVE	INDECISIVE	NEGATIVE	NEGATIVE	ERROR	NEGATIVE
2001:41d0:a:623c::1	4624	NEGATIVE	NEGATIVE	NEGATIVE	INDECISIVE	NEGATIVE	CONFLICT	POSITIVE	INDECISIVE
2a01:4f8:1c1c:f0b::1	4624	NEGATIVE	NEGATIVE	NEGATIVE	INDECISIVE	INDECISIVE	CONFLICT	POSITIVE	INDECISIVE
2001:41d0:800:1f6c::	4624	NEGATIVE	NEGATIVE	NEGATIVE	POSITIVE	INDECISIVE	NEGATIVE	ERROR	INDECISIVE
2a02:120b:2c39:eef0:b194:e7ba:2c6f:4a1a	4624	NEGATIVE	NEGATIVE	NEGATIVE	INDECISIVE	INDECISIVE	NEGATIVE	ERROR	INDECISIVE
2a01:4f8:c2c:f344::1	4624	CONFLICT	CONFLICT	NEGATIVE	INDECISIVE	NEGATIVE	CONFLICT	ERROR	CONFLICT
2a01:4f8:120:738d::2	4624	NEGATIVE	NEGATIVE	NEGATIVE	INDECISIVE	NEGATIVE	NEGATIVE	ERROR	NEGATIVE
2a01:4f8:231:4a16::2	4624	CONFLICT	CONFLICT	NEGATIVE	INDECISIVE	INDECISIVE	NEGATIVE	ERROR	CONFLICT
2403:5800:9100:f300::bcbc	4624	NEGATIVE	NEGATIVE	NEGATIVE	INDECISIVE	NEGATIVE	NEGATIVE	ERROR	INDECISIVE
2001:470:1f15:c43::11	4624	NEGATIVE	NEGATIVE	NEGATIVE	INDECISIVE	INDECISIVE	NEGATIVE	ERROR	INDECISIVE
2a01:7c8:aac2:180:5054:ff:fe56:8d10	4624	NEGATIVE	NEGATIVE	NEGATIVE	INDECISIVE	NEGATIVE	CONFLICT	ERROR	INDECISIVE
2a02:120b:2c38:a9d0:d0f2:3ee:6cb2:56ba	4624	NEGATIVE	NEGATIVE	NEGATIVE	INDECISIVE	INDECISIVE	NEGATIVE	ERROR	INDECISIVE
2620:6e:a008:1:42:42:42:42	4624	CONFLICT	CONFLICT	NEGATIVE	POSITIVE	NEGATIVE	NEGATIVE	ERROR	CONFLICT
2a01:4f8:c2c:de33::1	4624	CONFLICT	CONFLICT	NEGATIVE	INDECISIVE	NEGATIVE	NEGATIVE	ERROR	CONFLICT
2620:11c:5001:1118:d267:e5ff:fee9:e673	4624	CONFLICT	CONFLICT	NEGATIVE	POSITIVE	NEGATIVE	NEGATIVE	ERROR	CONFLICT
2001:bc8:323c:100::	4624	CONFLICT	CONFLICT	NEGATIVE	INDECISIVE	NEGATIVE	CONFLICT	POSITIVE	CONFLICT
2002:c338:3f04::c338:3f04	4624	NEGATIVE	NEGATIVE	NEGATIVE	INDECISIVE	NEGATIVE	CONFLICT	POSITIVE	INDECISIVE
2a02:c207:2024:6115::1	4624	NEGATIVE	NEGATIVE	NEGATIVE	POSITIVE	NEGATIVE	CONFLICT	POSITIVE	INDECISIVE
2a02:8071:9294:9b00:f82c:7a3b:3093:611a	4624	NEGATIVE	NEGATIVE	NEGATIVE	INDECISIVE	NEGATIVE	NEGATIVE	ERROR	INDECISIVE
2a01:4f8:c2c:c36d::1	4624	CONFLICT	CONFLICT	NEGATIVE	INDECISIVE	NEGATIVE	NEGATIVE	ERROR	CONFLICT
2001:41f0::62:6974:636f:696e	4624	NEGATIVE	NEGATIVE	NEGATIVE	INDECISIVE	INDECISIVE	NEGATIVE	ERROR	INDECISIVE
2001:8d8:87c:7c00::99:3c1	4624	NEGATIVE	NEGATIVE	NEGATIVE	INDECISIVE	NEGATIVE	CONFLICT	ERROR	INDECISIVE
2a03:b0c0:1:d0::3076:7001	4624	NEGATIVE	NEGATIVE	NEGATIVE	INDECISIVE	NEGATIVE	NEGATIVE	ERROR	INDECISIVE
2a02:c207:0:3829::1	4624	CONFLICT	CONFLICT	NEGATIVE	INDECISIVE	NEGATIVE	NEGATIVE	ERROR	CONFLICT
2a09:2681:102::210	4624	NEGATIVE	NEGATIVE	NEGATIVE	INDECISIVE	NEGATIVE	NEGATIVE	ERROR	INDECISIVE
2a02:a311:8143:8c00::4	4624	NEGATIVE	NEGATIVE	NEGATIVE	INDECISIVE	NEGATIVE	NEGATIVE	ERROR	NEGATIVE
2a01:260:4085::e	4624	NEGATIVE	NEGATIVE	NEGATIVE	INDECISIVE	NEGATIVE	NEGATIVE	ERROR	INDECISIVE
2a01:4f8:c0c:c80a::1	4624	CONFLICT	CONFLICT	NEGATIVE	INDECISIVE	NEGATIVE	NEGATIVE	ERROR	CONFLICT
2001:41d0:2:590f::1	4624	CONFLICT	CONFLICT	NEGATIVE	INDECISIVE	NEGATIVE	NEGATIVE	ERROR	CONFLICT
2a01:4f8:222:351::2	4624	CONFLICT	CONFLICT	NEGATIVE	INDECISIVE	INDECISIVE	NEGATIVE	ERROR	CONFLICT
2001:41d0:303:59b2::	4624	CONFLICT	CONFLICT	NEGATIVE	INDECISIVE	NEGATIVE	NEGATIVE	ERROR	CONFLICT
2001:41d0:303:6586::	4624	CONFLICT	CONFLICT	NEGATIVE	INDECISIVE	INDECISIVE	NEGATIVE	ERROR	CONFLICT
2001:718:801:311:5054:ff:fe19:c483	4624	NEGATIVE	NEGATIVE	NEGATIVE	INDECISIVE	NEGATIVE	NEGATIVE	ERROR	NEGATIVE
2a02:6d40:3031:bb01:dea6:32ff:fe44:4b25	4624	NEGATIVE	NEGATIVE	NEGATIVE	INDECISIVE	NEGATIVE	NEGATIVE	ERROR	INDECISIVE
2a01:4f8:150:714f::2	4624	NEGATIVE	NEGATIVE	NEGATIVE	INDECISIVE	NEGATIVE	NEGATIVE	ERROR	NEGATIVE
2a01:4f8:241:4fda::2	4624	CONFLICT	CONFLICT	NEGATIVE	INDECISIVE	INDECISIVE	NEGATIVE	ERROR	CONFLICT
2a01:4f8:c0c:fcdd::1	4624	CONFLICT	CONFLICT	NEGATIVE	INDECISIVE	NEGATIVE	NEGATIVE	ERROR	CONFLICT
2a01:260:4085:3::1	4624	NEGATIVE	NEGATIVE	NEGATIVE	INDECISIVE	NEGATIVE	NEGATIVE	ERROR	INDECISIVE
2600:6c50:627f:fbd8:9aec:434a:f187:4261	4624	NEGATIVE	NEGATIVE	NEGATIVE	INDECISIVE	INDECISIVE	NEGATIVE	ERROR	NEGATIVE
2002:42f0:edac::42f0:edac	4624	NEGATIVE	NEGATIVE	NEGATIVE	INDECISIVE	NEGATIVE	CONFLICT	POSITIVE	INDECISIVE
2001:67c:2db8:6::36	4624	NEGATIVE	NEGATIVE	NEGATIVE	POSITIVE	INDECISIVE	NEGATIVE	ERROR	INDECISIVE
2001:470:6f:7a5::cafe	4624	NEGATIVE	NEGATIVE	NEGATIVE	POSITIVE	INDECISIVE	NEGATIVE	ERROR	INDECISIVE
2605:ae00:203::203	4624	NEGATIVE	NEGATIVE	NEGATIVE	INDECISIVE	NEGATIVE	CONFLICT	POSITIVE	INDECISIVE
2a00:ee2:4d00:600::1	4624	CONFLICT	CONFLICT	NEGATIVE	INDECISIVE	NEGATIVE	NEGATIVE	ERROR	CONFLICT
2001:470:b2f0:aa11:d482:77ff:feb6:c0c4	4624	NEGATIVE	NEGATIVE	NEGATIVE	INDECISIVE	NEGATIVE	NEGATIVE	ERROR	INDECISIVE
2a01:4f8:241:1f90::2	4624	CONFLICT	CONFLICT	NEGATIVE	INDECISIVE	NEGATIVE	NEGATIVE	ERROR	CONFLICT
2a00:13a0:3015:1:85:14:79:26	4624	CONFLICT	CONFLICT	NEGATIVE	INDECISIVE	INDECISIVE	NEGATIVE	ERROR	CONFLICT
2a01:430:17:1::ffff:1153	4624	CONFLICT	CONFLICT	NEGATIVE	POSITIVE	NEGATIVE	CONFLICT	POSITIVE	CONFLICT
2001:41d0:800:275e::	4624	CONFLICT	CONFLICT	NEGATIVE	INDECISIVE	INDECISIVE	NEGATIVE	ERROR	CONFLICT
2409:8a00:8480:c1e0:e99f:d7b1:f64f:e7e2	4624	NEGATIVE	NEGATIVE	NEGATIVE	INDECISIVE	NEGATIVE	NEGATIVE	ERROR	NEGATIVE
2a02:908:4b60:a2e0:73e9:d4fa:e668:b971	4624	NEGATIVE	NEGATIVE	NEGATIVE	INDECISIVE	NEGATIVE	NEGATIVE	ERROR	NEGATIVE
2a02:13b8:f001::27	4624	NEGATIVE	NEGATIVE	NEGATIVE	POSITIVE	INDECISIVE	CONFLICT	POSITIVE	INDECISIVE
2a0a:c801:1:7::183	4624	NEGATIVE	NEGATIVE	NEGATIVE	INDECISIVE	NEGATIVE	NEGATIVE	ERROR	INDECISIVE
2a01:4f8:231:4ae0::2	4624	CONFLICT	CONFLICT	NEGATIVE	INDECISIVE	NEGATIVE	NEGATIVE	ERROR	CONFLICT
2001:41d0:1004:395b::	4624	NEGATIVE	NEGATIVE	NEGATIVE	INDECISIVE	NEGATIVE	CONFLICT	POSITIVE	INDECISIVE
2a00:ee2:4d00:611::1111	4624	CONFLICT	CONFLICT	NEGATIVE	POSITIVE	NEGATIVE	CONFLICT	ERROR	CONFLICT
2409:10:b2c0:3800:ea:725c:de0d:5799	4624	NEGATIVE	NEGATIVE	NEGATIVE	INDECISIVE	NEGATIVE	CONFLICT	POSITIVE	INDECISIVE
2001:41d0:700:3d63::	4624	CONFLICT	CONFLICT	NEGATIVE	INDECISIVE	NEGATIVE	NEGATIVE	ERROR	CONFLICT
2a01:4f8:a0:52cb::2	4624	CONFLICT	CONFLICT	NEGATIVE	INDECISIVE	INDECISIVE	CONFLICT	ERROR	CONFLICT
2002:42f0:edaa::42f0:edaa	4624	NEGATIVE	NEGATIVE	NEGATIVE	INDECISIVE	NEGATIVE	CONFLICT	POSITIVE	INDECISIVE
2607:5300:60:7aa2::	4624	CONFLICT	CONFLICT	NEGATIVE	INDECISIVE	INDECISIVE	NEGATIVE	ERROR	CONFLICT
2a07:5741:0:608::1	4624	NEGATIVE	NEGATIVE	NEGATIVE	INDECISIVE	NEGATIVE	CONFLICT	ERROR	NEGATIVE
