us-bos-as111.anchors.atlas.ripe.net,204.8.154.50,2610:58:aaaa:aaaa:204:8:154:50
us-cax-as14907.anchors.atlas.ripe.net,208.80.152.244,2620:0:860:201:208:80:152:244
us-chi-as15133.anchors.atlas.ripe.net,68.232.38.39,2606:2800:4210:c::a
us-chi-as2914.anchors.atlas.ripe.net,204.42.254.42,2001:418:3f4:0:204:42:254:42
us-cyl-as10745.anchors.atlas.ripe.net,192.136.136.221,2001:500:110::221
us-dac-as15133.anchors.atlas.ripe.net,68.232.39.54,2606:2800:410f:c::a
us-dal-as2914.anchors.atlas.ripe.net,129.250.50.30,2001:418:0:3004::2
us-dal-as7366.anchors.atlas.ripe.net,199.7.183.254,2620:17:4000:2::2
us-den-as7922.anchors.atlas.ripe.net,76.26.120.98,2001:558:6010:2::2
us-dur-as36236.anchors.atlas.ripe.net,104.225.3.74,2607:fc50:4000:11::2
us-els-as40528.anchors.atlas.ripe.net,192.0.33.157,2620:0:2d0:203::157
us-evi-as19255.anchors.atlas.ripe.net,163.237.247.18,2001:4978:1000::2319:18
us-fcn-as32934.anchors.atlas.ripe.net,199.201.65.212,2620:10d:c091:120::9
us-ind-as17054.anchors.atlas.ripe.net,216.37.47.154,2607:f4d0:800:4::2
us-ktd-as33362.anchors.atlas.ripe.net,69.89.207.87,2600:2600::87
us-lan-as32244.anchors.atlas.ripe.net,209.59.185.7,2607:fad0:3610:2:0:1:0:1
us-lwc-as2495.anchors.atlas.ripe.net,164.113.94.217,2001:49d0:14c0:1::2
us-lxa-as8560.anchors.atlas.ripe.net,74.208.134.54,2607:f1c0:0:2::6a
us-mia-as15133.anchors.atlas.ripe.net,152.195.88.35,2606:2800:4267:c::a
us-mia-as2914.anchors.atlas.ripe.net,129.250.50.34,2001:418:0:3005::2
us-mia-as33280.anchors.atlas.ripe.net,65.22.12.230,2a01:8840:c:500::230
us-mkc-as32097.anchors.atlas.ripe.net,69.30.249.206,2001:4858:aaaa:3c:ffff::2
us-mnz-as30633.anchors.atlas.ripe.net,108.59.15.3,2604:9a00:2100:1:3::300
us-nyc-as15133.anchors.atlas.ripe.net,68.232.37.34,2606:2800:424f:c::a
us-pdx-as16509.anchors.atlas.ripe.net,52.25.230.98,2600:1f14:151:8700::1650:9
us-phx-as36236.anchors.atlas.ripe.net,104.225.102.122,2607:f740:15:22::2
us-phx-as53824.anchors.atlas.ripe.net,50.28.98.185,2607:fad0:4100:3:0:1:0:1
us-pil-as20473.anchors.atlas.ripe.net,207.246.88.250,2001:19f0:5:eb7:5400:1ff:fec6:ca71
us-pit-as17054.anchors.atlas.ripe.net,208.40.192.202,2607:f4d0:500:7::2
us-qas-as14907.anchors.atlas.ripe.net,208.80.155.69,2620:0:861:202:208:80:155:69
us-qas-as16509.anchors.atlas.ripe.net,34.202.174.53,2600:1f18:5fd:b204::1650:9
us-qas-as32425.anchors.atlas.ripe.net,208.73.138.12,2620:a8:c000:19::12
us-qas-as393246.anchors.atlas.ripe.net,199.115.158.230,2001:500:a6:500::230
us-rtv-as16876.anchors.atlas.ripe.net,192.0.46.157,2620:0:2830:203::157
us-sea-as15133.anchors.atlas.ripe.net,152.195.92.35,2606:2800:4026:c::a
us-sea-as20473.anchors.atlas.ripe.net,45.77.211.82,2001:19f0:8001:946:5400:1ff:fec7:2166
us-sea-as2914.anchors.atlas.ripe.net,129.250.50.37,2001:418:0:3006::2
us-sea-as55002.anchors.atlas.ripe.net,107.162.223.5,2604:e180:de08::5
us-sfj-as36444.anchors.atlas.ripe.net,208.86.250.253,2607:f7c0:0:400:c0f0:bfe6:0:2
us-sfo-as14061.anchors.atlas.ripe.net,198.199.99.218,2604:a880:1:10::2
us-sfo-as14907.anchors.atlas.ripe.net,198.35.26.244,2620:0:863:201:198:35:26:244
us-sfo-as7203.anchors.atlas.ripe.net,209.58.135.163,2605:fe80:2100:0:3::300
us-sgu-as46309.anchors.atlas.ripe.net,74.118.183.198,2605:bc00:0:114::10
us-sjc-as15133.anchors.atlas.ripe.net,46.22.79.34,2606:2800:4010:c::a
us-sjc-as55002.anchors.atlas.ripe.net,107.162.217.5,2604:e180:de02::5
us-tuk-as13331.anchors.atlas.ripe.net,204.15.11.34,2620:11c:5001:1118::2:1
us-txt-as20473.anchors.atlas.ripe.net,207.148.2.169,2001:19f0:6401:1e7d:5400:1ff:fec7:243f
us-txt-as36236.anchors.atlas.ripe.net,104.225.15.170,2607:f740:100:102::2
us-wct-as7922.anchors.atlas.ripe.net,76.26.115.194,2001:558:6000:4::2
uy-mvd-as28000.anchors.atlas.ripe.net,200.7.84.24,2001:13c7:7001:4000::24
za-cpt-as37663.anchors.atlas.ripe.net,196.10.54.135,2001:43f8:1f4:a00::135
za-jnb-as37474.anchors.atlas.ripe.net,196.10.53.7,2001:43f8:1f3:a00::7
za-umr-as37668.anchors.atlas.ripe.net,196.10.55.135,2001:43f8:1f5:a00::135
